CURRENT POPULATION
010100101000101100100011111100110111101100101100010001100000000010001 99 90.41326530612244
010011011100001001101001110101111101110010001011001010110111111100010 21 17.8125
110010011010010100110000011000111011010101010101011110011110010101000 34 29.647495361781075
010010011000010001101001010000111100010001110110011010111000101100001 11 9.142857142857144
100100000100110010100000110101110000111101110110101100100000001100000 2 1.9319727891156462
010100101000101100100011111101000000011110001100010000111101010011100 17 15.473469387755102
100000101001111000101011100110010111101100000110111000100001111011011 38 32.28942486085344
010100101000101000000011111100000100100000010010010010110011110001011 22 21.281632653061227
010011011100001000100011111100110111111100001100010101000001111001000 21 18.214285714285715
000011100000000000100000000110010101001100011010001001001111001010001 38 31.79591836734694
110001010001100110100000000110010001001000011110001001001010101110011 13 11.225765306122447
100010011111100111001110000011101101001100011010001001001011001110101 37 31.10076530612245
100011100000000110100000000110010001011010011110100010100110000010001 22 19.10969387755102
000011100000000110100000000110010001001100011010001001001011001110001 100 82.14285714285714
	Generation 3
110010001001111000101011110111000000011110000110111000111000011111100 62 51.647495361781075
010011000100111010100000010000111100010001110110011110100000100100000 89 76.61595547309834
110100101000100100100011111100110011100111011100111010101100010011101 15 13.653061224489797
000011100000000110100001000110010001001100011100111010101101010110101 52 43.17857142857142
110100101000101100100011111100111011100111011010001001001010001011001 54 48.765306122448976
000011100000000000100000000110010101001100111010001001001011001010001 51 39.160714285714285
000011100000000110101000011101001000001100011010001001001111001110001 76 58.93877551020408
000011100000000011100000010000110110001101011000111000110000001100001 19 15.607142857142856
000110000100110110101010111101001000001100011010001001001011001110001 12 11.179591836734694
000011100110010110110011011010101111101011111110001011001011101011011 47 39.86607142857143
010110100001100110000010010111000111101011111001000010101110111010001 57 53.27755102040816
110100101000101100100011111100110011100111011100010010100111011001111 2 1.7877551020408162
010100101000111100100011111110110111100100001100111010001000110011001 89 80.28163265306122
110110001101111000101011001111011001011010000101001010001000101010001 0 0.0
110010010001010110110011110111000000011010000110111000110110101110100 99 83.0204081632653
010100101000111100001101110001011000000111001100000000000011100101010 82 74.97142857142858
010011101100000110100011111110110111100100101110010010111010111010000 58 49.49234693877551
110000101000101100100011111100000100101111011100111010101101110001001 64 56.89795918367347
010100101000101100100011111100110011100000010000110101010000010111111 18 17.755102040816325
010011000100110010100000010011000000011110000110111000100000100100000 45 38.40445269016698
110010001001111000101010110100111100010001110110011110111000011111100 18 15.128014842300557
000011100000000110100000000010011111110000100110001001001011101000011 78 69.60667903525047
000011000010111010001010100100010001001100011010010110011111000111000 76 66.01530612244898
000011100000000110100000000100010001001100011010010110011011001100011 50 39.47704081632653
010100101000111100100011111110110111100100001100010010000011111010011 15 13.377551020408164
010011011100001000000011111100110111101101010111001010011100111100010 87 75.53988868274583
010100110001100110000010011000111011010100001110010000100111111011110 72 66.12244897959184
000011100000000110101010100010011111110000100110001001001111100010001 44 39.26530612244898
000011000010111010001000111101001000001100011010001001001011001111000 7 5.723214285714286
110010010001010110110011001011010001011011000101001010100110101010000 38 32.85343228200371
110010001001110000101011110111000000011110000110111000011000101110101 63 52.36363636363637
000110011100011001100000111101001101110010000001011100110111001100001 52 50.797278911564625
000011100000000110101001110101111000001100011010001001001011101110001 50 38.58418367346938
100000101001101001101011110101111001111110000110111000111111100110000 19 16.2152133580705
000110011100001001101001110101011101110010001001011100110111111001001 4 3.7755102040816326
010100101000111100100011111110110111100100011010010001001011011000001 90 81.09183673469389
000011100000000110101000111101001000001100001100001010000011101110001 79 63.17984693877551
000010010000000000101001110001110000111101011010101000111000101100111 38 32.474489795918366
110110000100110011100000010100110100001101110100111010100000001111000 3 2.9224489795918367
000011100000000110101000111101001000001100011010001001001011001001000 77 59.12499999999999
110010011010010110111000011000111011010001010111001010010110011110011 100 84.60111317254174
100000001001101001101011110101111001111110000110010110111111111101010 39 34.80333951762523
000011100000000110100000000100010001001100011010111000011011000011001 58 45.79336734693877
110010011010010100110000011000111011010101010101011110011110000100010 38 32.78293135435993
000011100000000110100000010100010001001100011010010110011011011101001 81 65.19260204081633
000011100000000110100000000100010001001100011010001101001011001100011 7 5.428571428571429
000011100000000110100000000110010001001100011010010110011011001110001 18 14.165816326530614
010010010001000110100011001111010001010101010101011110011110011111001 75 65.39888682745826
110010011010010100100000011000111011011010000101001010000111100000000 59 51.009276437847866
000011100000000110100000000110010001001100011010001001001011001110001 100 76.27551020408163
	Generation 4
010100110001100110000010011000111011010100001110010000100000100101110 92 87.4938775510204
010011000100111010100000010000111100010001110110011110100111111011001 78 62.80519480519481
110100101000101100100011111100110111101101010111001010011100111011010 82 81.10748299319728
010011011100001000000011111100111011100111011010001001001010001100001 26 21.556122448979593
000011100000000110100000000110010001001100011010001001000010001110011 6 4.88265306122449
110010011010010111111000011000111011010001010111001010011111011110001 35 27.20779220779221
000011100000000110110000000110010001001100011010001001001011001110001 94 74.33673469387756
000011100000000110100000000010011111110000100110001001001011101000011 60 50.204081632653065
000011101000101100100011111100000100101100011010001001001011001011001 30 24.48979591836735
110000100000000110100000000110010001001111011100111010101101110100001 98 82.25
110010010001010110110011110111000000010001110110011110110110100110000 66 51.79591836734694
010011000100111010100000010000111100011010000110111000100001101100100 40 31.68831168831169
000011100000000110101001110101111000001100011011011100110111001100001 24 19.86734693877551
000110111100011001100000111101001101110010000000001001001011101110001 62 61.49387755102041
000011100110010110000011111110110111101101010111001010011100111010011 71 56.378478664192954
010011011100001000110011011010101111101011111010001011001011101101010 17 13.985969387755102
010100101000100110000011111110110111100100001100111000100000110011100 23 21.849999999999998
010100110001111100100010011000111011010100001110010010001111111011011 43 40.762244897959185
110000101000101110100000000110000100101111011100111010101011001110001 78 65.56377551020408
000011100000000100100011111100010001001100011010001001001101110001001 76 61.653061224489804
000011000010111010001010100100010001001100011010010110001110101111100 93 81.375
110010010001010110110011111111000000011010000110111000110111000110000 77 59.857142857142854
010000101000101100100011111100000100101111111100111010101101110000001 82 70.70408163265306
110110010001010110110011110111000000011010000110111000110110101111100 71 70.03401360544217
110010010001010110110011011011010001011011000101001010100110100111000 9 7.246753246753247
000011000010111010001010100100010001001100011010010110011111000010000 67 58.11224489795918
010100101000111100100011111110110111100100001100111010001000110010001 33 31.383673469387755
010011000100111010110000010000111100010001110110011110100010100001000 6 4.820037105751392
110010011001010110100000000111000000011010000110111000100110101110000 11 8.571428571428571
000011100000000110110011110110010001001100011010001001001011001110101 64 50.61224489795919
110010010001010110110011001011010001011011000101001000100110101110100 52 41.1948051948052
110010010001010110110011110111000000011010000110111000110110101010000 44 34.44897959183673
000011100110010110100011111100000111101011111110001011001011100001001 97 83.76147959183673
110000111000101100110011011010101100101111011100111010101101111011011 68 58.37244897959184
010110100000000110100000000110010001011100001100001010001001101010001 50 47.19387755102041
010011011100001000000011111100110111101101010111001010011100111100010 58 46.378478664192954
010011011100001000000011111100110111101101010111001010011100111100010 14 11.194805194805195
000011100000000110100000000010110011010101010101011110011110111101001 25 21.289424860853433
010010010000000110100011001111011111110000100110001001001011001010011 49 40.18181818181819
000011100000000110100000000100010001001100011010111000010111000110001 20 16.198979591836736
010011000100111010100000010000111100010001110110011110101010100001000 59 47.39703153988869
000011100000000110100001111100110111101100100110001001001011101100010 83 69.29499072356217
010011011000001000000010000010011111110001010111001010011100111000011 97 77.20408163265306
000011100000000110110000000110010000001100011010001010000111100110000 29 23.26658163265306
110010011010010100100000011000111011011010000101001001001011001000001 22 18.204081632653065
010110100001100110000000010100010001001100011001000010101111011100001 76 72.35510204081632
000011100000000110100010010111000111101011111010010110011010111011001 86 72.50765306122449
000111100000000110101000111100010000001100001100001010000011001111001 34 32.26530612244898
000011000010111010001010100101001001001100011010010110011111100110000 37 31.997448979591837
110010011010010110111000011000111011010001010111001010010110011110011 100 77.73654916512058
	Generation 5
010100110001100110000010011111000000011101001110111100100110100101110 15 14.25
110110010001010110110011110000111011010010000110010000010000101111100 68 65.59455782312925
010011000100111010100000010000111100010001010110011110100111111001000 88 68.73469387755102
010011000100111010100000110000111100010001110110011110101010100011001 98 75.81818181818183
110110010001010110110011110111000000001010000110111000110101101101000 38 36.44897959183673
110000100000000110100000000110010001001111011110111010101110110110101 81 72.5280612244898
000011100000010110111000010111000111101011010111001010010110111011001 99 76.40816326530611
110010011010000110100010011000111011010001111010010110011010011110011 17 15.243622448979592
000011000010111110001010100101000111101000011010010110111010110111000 31 27.836734693877553
000011100000000110000010010111001001001111111010010110011111101010001 36 31.729591836734695
010110100001010110110011110111000000011010001001001000110110111100001 81 77.19795918367348
110010010001100110000000010100010001001100010110110010101111001010000 43 35.580705009276436
000011000010111010001010100100010001001100011010011010010111010110010 79 70.33418367346938
110010011010010110111000011000111011010001010111000110011110001010001 19 15.192949907235622
000011011000001001000010000010011111110101011111001010011100111001011 40 35.816326530612244
010111100000000110101000111100010000001100001100001010000011001110001 49 46.199999999999996
010010010001010110110011111111000000011010000110011000110100110000010 47 37.58256029684601
110011011000001000000010000010011111110001010111101110011101001110001 56 43.94805194805195
110010110001010110110011111111000000011010000110111001001011101110000 67 56.309833024118745
000110111100011001100000111101001101110010000000001000110111000110001 84 81.82857142857142
110000100000000110100011111100110111001101010111111010101101100101010 97 78.1038961038961
110100101000101100100000000110000001001111011100001010011100111000001 44 40.72244897959184
110000111000101100100011111100110111101101010111001110011100111011011 69 53.894248608534326
110100101000101100110011011010101100101111011101111010100101111011010 96 88.9469387755102
000011100110010110000011111110110111101101010111001010011110011010011 58 44.87198515769945
110010011010010110111000011000111011010001010111001010010100111110011 75 56.91094619666048
000010101000111100100000000110001111101100100100111010101011101110000 82 67.3951762523191
110001100000000110100001111100110100101111011110001001001011001100011 58 51.41581632653062
010011000010111010001010100100010001001100011010001011011100111111010 16 14.16326530612245
000011011100001000000011111100110111101101010111010110001110101100000 78 64.83116883116884
000011000010111010001010100100010000001100011010010110100110101011100 78 69.84183673469389
010011000100111000100000010000111100010001110110011110001111111111001 22 17.183673469387756
110100101000101100100011111100000111101111111110101011011101110011011 66 61.689795918367345
000011100110010110100011111100110111101101010111001010001010101000000 87 67.30797773654918
110100101000101100100011111100110111101101111100111010011101111000001 30 27.581632653061227
010000101000101100100011111100000100101111010111001010101100110011010 4 3.1391465677179964
000011000000010110100001111100110111101100100110001000000111101100010 27 21.489795918367346
000011100000000110110000000110010000001100011010001011001011101110000 100 86.73469387755102
110010010011010110110011110111000000110001010111011110110100111000000 60 47.75510204081633
010011011000001000000010000100011111010001110110001010011110100110011 21 16.324675324675326
010100110001100110000010000010011111110001010111001010011100111101011 17 16.329251700680274
010011011100001000000010011000111011010100001110010000100100100000110 26 23.645408163265305
010000101001101100100011111100000100001100011010001001001101111010001 14 12.571428571428571
000011100000000110110000000110010001001100011010001001001011001110101 56 48.642857142857146
010011100000000110110011110100010001001100011010001001001011001110001 28 24.321428571428573
010110100001101110100000000110000100101111111100111010101111011100001 86 80.64693877551021
111000101000100110000000010100010101001100011001000010101011001110001 39 39.0
110100101000001000000010000010011111110101010111001010011100111000011 63 60.77142857142857
010011011001101100100011111100110111101001010111001010011100110011010 94 72.72356215213358
110010011010010110111000011000111011010001010111001010010110011110011 100 75.88126159554731
	Generation 6
000110111100011001100000111101001101111001010111001010011100110010001 49 42.33333333333333
010111111001101100100010111100110111100010000000001001110111000111010 20 18.612244897959187
010110100001010110110011111101110111101101110101001110011110111011011 8 7.336054421768708
110000111000101100100011110110000000011010001001001000110100111100001 9 8.494897959183673
010110100001101110110000000110010000101111011010011010101011011110101 89 86.91122448979593
000011100000000110100000000110000101001100111100101011001111101100000 55 50.29974489795919
110110110001010110110011110000111011010010000110010000010000101111110 5 4.591836734693878
110100101000101100110011011010101100101111011101111010100101111011000 81 78.85102040816327
110011011000011000000010000010011111110001010111101010011101001110001 18 13.090909090909093
000011100001000010111000010111000111101011010111001110011110111011001 98 75.81818181818183
110010011000000110110000000110010000001100010101001011001010101110000 87 70.21335807050093
000011100000000110111000011000111011010001010010001010010111011110011 61 47.41929499072357
010010010001010110110011111111000000011010000100001000110100100100010 64 51.532467532467535
000110111100011001100000111101001101110010000010011000110111010010001 1 0.8571428571428572
000010101000111010100000110000111100010001110110011110101010101111000 42 32.33766233766234
010011100100111100100000000110001111101100100100111010101011100010001 3 2.326530612244898
000110111100011001100000111101001101110010000000001000110111000110001 6 5.053061224489795
000110111100011001100000111101000101111010000000001000110111000110001 77 64.84761904761905
000110111100011001110000111101001101110010000000001000110100101110001 63 53.57142857142858
110010011010010110111000011000111011010001010111001010010111010110011 43 31.35250463821892
000110111100011001100000111101111100010001010110011000110111111001010 43 36.85714285714286
010011000100111010100000010000001101110010000000001110100111000110001 78 59.33209647495362
110001100000001100100001011000111011010001011111001001001011001100001 84 77.67857142857143
110010011010010100111000111100110100101111011110001010010100111110011 32 30.285714285714285
000110100000010110111000111101001101110010000010001010010111010110001 9 7.959183673469387
000011111100011001100000010111000111101011010100001000110111101011001 93 72.98515769944342
000011100110010111000011111110001111101100100100111010011010011010000 78 60.923933209647494
000010101000111100100000000110110111101101010111001010101111101110011 60 44.19294990723563
010011000100111010100000110000111100010001110110011110101010100011000 58 43.257884972170686
010011001100111010100000010000011100010001010110011110100111111001001 9 6.879406307977737
010011100000010110111000010111000111101011110111001110001110100011001 3 2.2152133580705007
000011000100111010100000110000111100010001110110011010110010111011001 45 33.22820037105751
110100111100011001100000111100000111101111110000001000110111000011011 42 36.05714285714286
000110101000101110100011111101001101110010001110101001011101110110001 94 91.88979591836734
000110111100011001100000111101001101110010000000001010110111011110011 78 66.2204081632653
110010011010010110111000011000111011010001010111001010010110000110001 47 34.26901669758812
000011101100000110110000000110010000001101011011111010101001100111000 71 66.20025510204081
110000100000000110100011111100110111001101010110001011001011101100010 31 25.248608534322823
000011000010111010001010100100010000101101010111001110000110111011100 26 19.391465677179962
110000101000101110100011111100110111001100011010010110111100101011011 57 54.16454081632653
110010011010010110111000011000111001110010000000001000110111000110011 14 10.883116883116884
110010101000101100100000000110000001010001010111101110011100111110001 93 72.12244897959184
110101011000001001000010000000011111101111011100001010011100001000001 48 46.97142857142857
000000100000010110101010111100110111001101010111101010100100101011100 49 36.54545454545455
110011000010111010000011100100010000001100010011010110101111100101010 15 12.578849721706865
110010011010010100111000011000101011010001010111001010010100111110001 25 18.22820037105751
110011011000001000000010000010011111110001010111101010011101001110001 41 30.807050092764378
000011100000000100110000000110010000101100001010001011001011101110000 24 21.612244897959183
000011100000000110110000000110010000001100011010001011001011101110000 11 9.90561224489796
000011100000000110110000000110010000001100011010001011001011101110000 100 90.05102040816327
	Generation 7
010110100001101110110000000110010000101011011010011010101101011100001 78 70.91632653061225
110101011000001001000010000000111111101111011100001000011010001010101 75 71.0204081632653
110010101000111010100000110000111100010001110110011110101010101111000 53 44.445269016697594
000010011000000110010000000110010000001100010101001011001010101110000 87 70.85899814471244
000110101000101110100011111101001101100010001110011010101011011110101 63 57.535714285714285
010110100001101110110000000110010000101111011010101001011101110110001 80 73.06122448979592
110110111100011001100000111101000101111010000111101000110111011110001 94 80.95510204081633
