CURRENT POPULATION
100111010000101011110011001111111011000110110100011000011001010101110 0.9616000056266785 0.8574266716837883
110010010001001011100101001100110001001000100111001011110111101100100 0.9616000056266785 0.7357697012749587
111101001100001000000001110101000110101110111100110010110101001100100 0.9611999988555908 0.9225803560444287
111101001100001001000001110101000110101110000101110010110111001100100 0.9605000019073486 0.8647980089636816
110011010011001011000101001000011100110101010001001111111100111000111 0.9603000283241272 0.7857000231742859
111101001100001000000001110101000110101110000111111111111111011000110 0.9602000117301941 0.8645279091121494
	Generation 7
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.8256068222902038
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.827820845776134
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.9397021962896637
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.8360306758320692
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8263699799776077
110010010001001011100101001100110001001101101111001001111100111000111 0.9721999764442444 0.9190327902324498
111101001100001000000001110101000110101110000111110010110111001100100 0.972100019454956 0.9386400550171948
110110010000101011000101000100100001101101011111101101110111010010111 0.972100019454956 0.8283102249105772
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.8639110989040798
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.835256837534182
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.8230727300047874
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8247550159692764
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.8186062518507242
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.8228606021765507
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9330471711499351
110110010000111011000100101100000101011101011111101011111100111000111 0.9688000082969666 0.8557733406623205
110110010000101001000001000100100001101001011110101001110011010010111 0.9681000113487244 0.8249018846700589
110010010001001011100101001100110001001100101111001011111100111000111 0.9679999947547913 0.9150624950416386
110110010000111011000101000000001100110101000111001100110101001100100 0.9679999947547913 0.8227999955415726
110110010000101011000101000000011100110101010001000000110000111010111 0.9678000211715698 0.8306950181722642
110010010001001000001001111100111001001100100111001110110111110100110 0.9660000205039978 0.8159772900469375
111101001100001000000001110101000110101110111100110011111100001100101 0.965499997138977 0.9295810984358901
110110010000101001010000101100000101011101011111101001110010010100110 0.965499997138977 0.8246979142228762
110011010011001011000001001000011100110101010001000000110100010100101 0.9645000100135803 0.8622045544060793
000010110001101111111100101100000111011101011111101101010011010100110 0.9625999927520752 0.9325187429785728
	Generation 8
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.8515227315100756
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.827820845776134
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.9009152388443118
110110010000111011000100101100000101011101011111101011111100111000111 0.9728999733924866 0.8593949764966965
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.8507624939084053
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8263699799776077
110010010001001011100101001100110001001101101111001001111100111000111 0.9721999764442444 0.898778624056528
111101001100001000000001110101000110101110000111110010110111001100100 0.972100019454956 0.9069411413393159
110110010000101011000101000100100001101101011111101101110111010010111 0.972100019454956 0.8283102249105772
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.8639110989040798
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.8499750196933746
110010010001001011100101001000010100110101101111001001111100011100101 0.9711999893188477 0.9029124900698662
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.8230727300047874
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8247550159692764
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.8186062518507242
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.8485749959945679
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9330471711499351
111101001100001000000001111101000110101110100111001110110100101100101 0.9682000279426575 0.8980406056279722
110110010000101001000001000100100001101001011110101001110011010010111 0.9681000113487244 0.8249018846700589
110010010001001011100101001100110001001100101111001011111100111000111 0.9679999947547913 0.8974166618039211
110110010000111011000101000000001100110101000111001100110101001100100 0.9679999947547913 0.8227999955415726
110110010000101011000101000000011100110101010001000000110000111010111 0.9678000211715698 0.8306950181722642
110010010001001000001001111100111001001100100111001110110111110100110 0.9660000205039978 0.837931835967483
111101001100001000000001110101000110101110111100110011111100001100101 0.965499997138977 0.9295810984358901
110110010000101001010000101100000101011101011111101001110010010100110 0.965499997138977 0.8246979142228762
	Generation 9
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.8219045495445079
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.8061075121164322
110010010001001011100101001100110001001100100111001011111100001100101 0.9764999747276306 0.8063522518584223
110010010001001011100101001110110001001100100111001001111100111100101 0.9745000004768372 0.8120833337306976
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.9009152388443118
100111010000101011110011001111111011101101100001001000111101100100101 0.9731000065803528 0.8190258388717969
110110010000111011000100101100000101011101011111101011111100111000111 0.9728999733924866 0.881690600886941
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.8176159032366492
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8047655360566245
110010010001001011100101001100110001001101101111001001111100111000111 0.9721999764442444 0.898778624056528
111101001100001000000001110101000110101110000111110010110111001100100 0.972100019454956 0.9069411413393159
110110010000101011000101000100100001101101011111101101110111010010111 0.972100019454956 0.852612725396951
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.8261149883270263
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.809500018755595
110010010001001011100101001000010100110101101111001001111100011100101 0.9711999893188477 0.9029124900698662
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.8554293975234032
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8031927933295567
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.8509462519238392
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.8228606021765507
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9690999984741211
111101001100001000000001111101000110101110100111001110110100101100101 0.9682000279426575 0.8980406056279722
110110010000101001000001000100100001101001011110101001110011010010111 0.9681000113487244 0.8551550100247065
110010010001001011100101001100110001001100101111001011111100111000111 0.9679999947547913 0.8974166618039211
110110010000111011000101000000001100110101000111001100110101001100100 0.9679999947547913 0.7985999956727028
110110010000101011000101000000011100110101010001000000110000111010111 0.9678000211715698 0.8038116842508316
	Generation 10
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.8219045495445079
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.8359633458985223
110010010001001011100101001100110001001100100111001011111100001100101 0.9764999747276306 0.8063522518584223
110010010001001011100101001110110001001100100111001001111100111100101 0.9745000004768372 0.8120833337306976
111101001100001000000001110101000110101110000111110010110111001100100 0.974399983882904 0.9090869414849558
110010010001001011100101001100000101011101011111101011111100111000111 0.9743000268936157 0.8702732011054952
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.9009152388443118
100111010000101011110011001111111011101101100001001000111101100100101 0.9731000065803528 0.84605639461014
110110010000111011000100101100000101011101011111101011111100111000111 0.9728999733924866 0.881690600886941
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.8176159032366492
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8290705354677306
110010010001001011100101001100110001001101101111001001111100111000111 0.9721999764442444 0.863333833248665
110110010000101011000101000100100001101101011111101101110111010010111 0.972100019454956 0.852612725396951
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.855811932351854
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.809500018755595
110010010001001011100101001000010100110101101111001001111100011100101 0.9711999893188477 0.8725624904036522
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.8554293975234032
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8301455716292063
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.8509462519238392
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.8228606021765507
110010010001001011100101001100110001001100101111001011111100111000111 0.9693999886512756 0.8608473857554297
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9690999984741211
111101001100001000000001111101000110101110100111001110110100101100101 0.9682000279426575 0.8980406056279722
110110010000101001000001000100100001101001011110101001110011010010111 0.9681000113487244 0.8551550100247065
110110010000111011000101000000001100110101000111001100110101001100100 0.9679999947547913 0.8254888844158914
	Generation 11
110010010001001011100101001100110001001100100111000010110100100100101 0.977400004863739 0.8219045495445079
110110010000101011000101000100100001001110100111001111110011011010111 0.9771000146865845 0.8658191796806123
110010010001001011100101001100110001001100100111001011111100001100101 0.9764999747276306 0.8063522518584223
110010010001001011100101001110110001001100100111001001111100111100101 0.9745000004768372 0.8120833337306976
111101001100001000000001110101000110101110000111110010110111001100100 0.974399983882904 0.9408608540028766
110010010001001011100101001100000101011101011111101011111100111000111 0.9743000268936157 0.8449008045718074
110110010000101011100101001000010100110101111101001001110100011100101 0.9735000133514404 0.8477562616268793
111101001100001000000001110101000110101110100111001110110111101100100 0.9732000231742859 0.9397021962896637
100111010000101011110011001111111011101101100001001000111101100100101 0.9731000065803528 0.870383894774649
110010010001001011000101000100100001101101011111101101111111010010111 0.9729999899864197 0.8767135326440135
110110010000111011000100101100000101011101011111101011111100111000111 0.9728999733924866 0.8512874767184258
110010010001001011100101001100110001001100100111001111111100111000111 0.9722999930381775 0.8176159032366492
110110010000111011000101000000011100110101000111001101111100001100101 0.9721999764442444 0.8668783123294512
110010010001001011100101001100110001001101101111001001111100111000111 0.9721999764442444 0.840547896300753
110110010000101011000101000100100001101101011111101101110111010010111 0.972100019454956 0.8303354332844416
100111010000101011110011001111111011101101010001000000110101100100110 0.9718999862670898 0.8774097098244561
110010010001001011100101001100110001001100100111001011111100111000111 0.9714000225067139 0.809500018755595
110010010001001011100101001000010100110101101111001001111100011100101 0.9711999893188477 0.8472708240151405
110110010000101011000100101100000101011101011111101101110010010100110 0.9707000255584717 0.8190281465649605
110110010000101011000101000000011100110101000111001111111100111000111 0.970300018787384 0.8597936277588208
110110010000101001000001000100100001101101011111101001110011010010111 0.9702000021934509 0.8388187518964212
010110010000101011000100101000010100110101101111001001110010010100110 0.9702000021934509 0.8206275018552939
110010010001001011100101001110110001001100100111000100110100111100101 0.9697999954223633 0.8228606021765507
110010010001001011100101001100110001001100101111001011111100111000111 0.9693999886512756 0.8381270735214155
111101001100001000000001110101000110101110111100110010110111001100100 0.9690999984741211 0.9690999984741211
	Generation 12
